x,y,z,bx,by,bz
-3.7931034482758617,-8.620689655172413,-1.034482758620689,3.5974903741234123,-1.3081783178630593,-2.289312056260353
-3.7931034482758617,-8.620689655172413,-0.3448275862068959,3.32496083995225,-1.3854003499801042,-1.939560489972145
-3.7931034482758617,-8.620689655172413,0.34482758620689724,3.0681888128011554,-1.4160871443697642,-1.6521016684313914
-3.7931034482758617,-8.620689655172413,1.0344827586206904,2.831733195491044,-1.415866597745522,-1.415866597745522
-3.7931034482758617,-8.620689655172413,1.7241379310344835,2.616644992480445,-1.395543995989571,-1.2211009964908746
-3.7931034482758617,-8.620689655172413,2.4137931034482767,2.422174781610909,-1.3624733146561365,-1.0597014669547726
-3.7931034482758617,-8.620689655172413,3.10344827586207,2.246746342825423,-1.3216154957796606,-0.9251308470457624
-3.7931034482758617,-8.620689655172413,3.793103448275863,2.088487884910122,-1.2762981518895191,-0.8121897330206029
-3.7931034482758617,-8.620689655172413,4.482758620689657,1.9455083040495222,-1.2287420867681194,-0.716766217281403
-3.7931034482758617,-8.620689655172413,5.172413793103449,1.816030876336283,-1.1804200696185838,-0.6356108067176989
-3.7931034482758617,-8.620689655172413,5.862068965517242,1.6984493272267112,-1.132299551484474,-0.566149775742237
-3.7931034482758617,-8.620689655172413,6.551724137931036,1.5913429637080563,-1.085006566164584,-0.5063363975434724
-3.7931034482758617,-8.620689655172413,7.241379310344829,1.4934712497513707,-1.038936521566171,-0.45453472818519974
-3.7931034482758617,-8.620689655172413,7.931034482758622,1.4037589602397396,-0.9943292635031491,-0.40942969673659063
-3.7931034482758617,-8.620689655172413,8.620689655172415,1.3212778643122567,-0.9513200623048251,-0.369957802007432
-3.7931034482758617,-8.620689655172413,9.310344827586208,1.2452280091446946,-0.9099743143749688,-0.3352536947697254
-3.7931034482758617,-8.620689655172413,10.0,1.1749200929882633,-0.8703111799913061,-0.304608912996957
-3.7931034482758617,-7.931034482758621,-10.0,-1.3793977969517373,4.138193390855213,-2.7587955939034754
-3.7931034482758617,-7.931034482758621,-9.310344827586206,-1.1438989733497293,4.57559589339892,-3.4316969200491902
-3.7931034482758617,-7.931034482758621,-8.620689655172413,-0.7063287484287375,4.944301239001169,-4.237972490572435
-3.7931034482758617,-7.931034482758621,-7.931034482758621,0.0,5.143019544633963,-5.143019544633963
-3.7931034482758617,-7.931034482758621,-7.241379310344827,1.0067968768845423,5.033984384422708,-6.040781261307252
-3.7931034482758617,-7.931034482758621,-6.551724137931034,2.246388299762761,4.492776599525518,-6.739164899288279
-3.7931034482758617,-7.931034482758621,-5.862068965517241,3.508785626346908,3.5087856263469077,-7.017571252693816
-3.7931034482758617,-7.931034482758621,-5.172413793103448,4.51656859796216,2.2582842989810805,-6.774852896943239
-3.7931034482758617,-7.931034482758621,-4.482758620689655,5.095759246809149,1.0191518493618297,-6.1149110961709825
-3.7931034482758617,-7.931034482758621,-3.7931034482758617,5.253220727068096,0.0,-5.253220727068096
-3.7931034482758617,-7.931034482758621,-3.1034482758620685,5.111411841950083,-0.7302016917071545,-4.381210150242929
-3.7931034482758617,-7.931034482758621,-2.4137931034482754,4.806803910235914,-1.201700977558978,-3.605102932676935
-3.7931034482758617,-7.931034482758621,-1.7241379310344822,4.437672054881041,-1.4792240182936804,-2.9584480365873613
-3.7931034482758617,-7.931034482758621,-1.034482758620689,4.060771797556484,-1.6243087190225933,-2.4364630785338894
-3.7931034482758617,-7.931034482758621,-0.3448275862068959,3.704024649726609,-1.6836475680575493,-2.0203770816690603
-3.7931034482758617,-7.931034482758621,0.34482758620689724,3.378654533202711,-1.6893272666013555,-1.6893272666013555
-3.7931034482758617,-7.931034482758621,1.0344827586206904,3.0872564844438184,-1.6623688762389792,-1.4248876082048396
-3.7931034482758617,-7.931034482758621,1.7241379310344835,2.8283948088204003,-1.6162256050402288,-1.212169203780172
-3.7931034482758617,-7.931034482758621,2.4137931034482767,2.599007860019849,-1.5594047160119093,-1.0396031440079399
-3.7931034482758617,-7.931034482758621,3.10344827586207,2.3955915645577224,-1.4972447278485759,-0.8983468367091458
-3.7931034482758617,-7.931034482758621,3.793103448275863,2.214743475483494,-1.4330693076657894,-0.7816741678177037
-3.7931034482758617,-7.931034482758621,4.482758620689657,2.053384806745276,-1.3689232044968505,-0.6844616022484253
-3.7931034482758617,-7.931034482758621,5.172413793103449,1.908826335585239,-1.3060390717162162,-0.6027872638690229
-3.7931034482758617,-7.931034482758621,5.862068965517242,1.7787626023070242,-1.2451338216149168,-0.5336287806921072
-3.7931034482758617,-7.931034482758621,6.551724137931036,1.661236427861064,-1.1865974484721888,-0.47463897938887556
-3.7931034482758617,-7.931034482758621,7.241379310344829,1.5545940795357358,-1.1306138760259896,-0.4239802035097462
-3.7931034482758617,-7.931034482758621,7.931034482758622,1.457440463936624,-1.0772386037792436,-0.3802018601573803
-3.7931034482758617,-7.931034482758621,8.620689655172415,1.3685982802676127,-1.0264487102007094,-0.34214957006690316
-3.7931034482758617,-7.931034482758621,9.310344827586208,1.2870724240051319,-0.9781750422439004,-0.30889738176123177
-3.7931034482758617,-7.931034482758621,10.0,1.2120197052009676,-0.9323228501545906,-0.2796968550463772
-3.7931034482758617,-7.241379310344827,-10.0,-1.92550657790858,4.332389800294305,-2.4068832223857246
-3.7931034482758617,-7.241379310344827,-9.310344827586206,-1.8438342027507397,4.916891207335308,-3.0730570045845664
-3.7931034482758617,-7.241379310344827,-8.620689655172413,-1.5759675999278717,5.515886599747554,-3.9399189998196835
-3.7931034482758617,-7.241379310344827,-7.931034482758621,-1.0067968768845423,6.040781261307252,-5.033984384422708
-3.7931034482758617,-7.241379310344827,-7.241379310344827,0.0,6.314301848099953,-6.314301848099953
-3.7931034482758617,-7.241379310344827,-6.551724137931034,1.5148952083113378,6.059580833245346,-7.574476041556686
-3.7931034482758617,-7.241379310344827,-5.862068965517241,3.358947301524476,5.038420952286712,-8.397368253811191
-3.7931034482758617,-7.241379310344827,-5.172413793103448,5.045722124951757,3.363814749967841,-8.409536874919601
-3.7931034482758617,-7.241379310344827,-4.482758620689655,6.090983287894101,1.5227458219735253,-7.613729109867626
-3.7931034482758617,-7.241379310344827,-3.7931034482758617,6.380840687029983,0.0,-6.380840687029983
-3.7931034482758617,-7.241379310344827,-3.1034482758620685,6.1506012287230325,-1.025100204787172,-5.1255010239358585
-3.7931034482758617,-7.241379310344827,-2.4137931034482754,5.676673740045126,-1.621906782870036,-4.054766957175089
-3.7931034482758617,-7.241379310344827,-1.7241379310344822,5.134595037745052,-1.925473139154394,-3.2091218985906558
-3.7931034482758617,-7.241379310344827,-1.034482758620689,4.610389543682757,-2.049062019414559,-2.561327524268199
-3.7931034482758617,-7.241379310344827,-0.3448275862068959,4.1370837469766135,-2.0685418734883068,-2.0685418734883068
-3.7931034482758617,-7.241379310344827,0.34482758620689724,3.722108062087387,-2.030240761138575,-1.6918673009488123
-3.7931034482758617,-7.241379310344827,1.0344827586206904,3.3623722692867486,-1.9613838237506034,-1.4009884455361457
-3.7931034482758617,-7.241379310344827,1.7241379310344835,3.051268680613836,-1.877703803454668,-1.1735648771591676
-3.7931034482758617,-7.241379310344827,2.4137931034482767,2.7816379567354037,-1.7881958293299025,-0.9934421274055013
-3.7931034482758617,-7.241379310344827,3.10344827586207,2.54690110058823,-1.6979340670588199,-0.84896703352941
-3.7931034482758617,-7.241379310344827,3.793103448275863,2.341397627847647,-1.6097108691452569,-0.7316867587023896
-3.7931034482758617,-7.241379310344827,4.482758620689657,2.160400909602244,-1.5249888773662896,-0.635412032235954
-3.7931034482758617,-7.241379310344827,5.172413793103449,2.00001725539011,-1.4444569066706348,-0.5555603487194751
-3.7931034482758617,-7.241379310344827,5.862068965517242,1.8570557806129053,-1.3683568909779305,-0.48869888963497504
-3.7931034482758617,-7.241379310344827,6.551724137931036,1.7289033140113432,-1.2966774855085075,-0.4322258285028358
-3.7931034482758617,-7.241379310344827,7.241379310344829,1.613415824355311,-1.2292691995088083,-0.38414662484650247
-3.7931034482758617,-7.241379310344827,7.931034482758622,1.5088284051262943,-1.1659128585066822,-0.3429155466196123
-3.7931034482758617,-7.241379310344827,8.620689655172415,1.4136822724833666,-1.1063600393348088,-0.307322233148558
-3.7931034482758617,-7.241379310344827,9.310344827586208,1.3267661597614817,-1.0503565431445063,-0.2764096166169754
-3.7931034482758617,-7.241379310344827,10.0,1.2470694418981985,-0.9976555535185587,-0.2494138883796397
-3.7931034482758617,-6.551724137931034,-10.0,-2.4292724825686145,4.372690468623507,-1.9434179860548908
-3.7931034482758617,-6.551724137931034,-9.310344827586206,-2.5305305240918328,5.0610610481836655,-2.5305305240918328
-3.7931034482758617,-6.551724137931034,-8.620689655172413,-2.510996485752099,5.8589918000882335,-3.3479953143361323
-3.7931034482758617,-6.551724137931034,-7.931034482758621,-2.246388299762761,6.739164899288279,-4.492776599525518
-3.7931034482758617,-6.551724137931034,-7.241379310344827,-1.5148952083113378,7.574476041556686,-6.059580833245346
-3.7931034482758617,-6.551724137931034,-6.551724137931034,0.0,7.9986637799101,-7.9986637799101
-3.7931034482758617,-6.551724137931034,-5.862068965517241,2.4666801960449303,7.400040588134795,-9.866720784179726
-3.7931034482758617,-6.551724137931034,-5.172413793103448,5.390273312777928,5.390273312777934,-10.78054662555586
-3.7931034482758617,-6.551724137931034,-4.482758620689655,7.473445019828771,2.4911483399429244,-9.964593359771696
-3.7931034482758617,-6.551724137931034,-3.7931034482758617,8.042694854123864,0.0,-8.042694854123864
-3.7931034482758617,-6.551724137931034,-3.1034482758620685,7.633240775021247,-1.5266481550042499,-6.106592620016999
-3.7931034482758617,-6.551724137931034,-2.4137931034482754,6.844372766431848,-2.281457588810615,-4.56291517762123
-3.7931034482758617,-6.551724137931034,-1.7241379310344822,6.010701269329208,-2.576014829712519,-3.43468643961669
-3.7931034482758617,-6.551724137931034,-1.034482758620689,5.262436437842917,-2.631218218921459,-2.6312182189214584
-3.7931034482758617,-6.551724137931034,-0.3448275862068959,4.626737867774061,-2.570409926541145,-2.056327941232916
-3.7931034482758617,-6.551724137931034,0.34482758620689724,4.0955090444535305,-2.457305426672118,-1.6382036177814119
-3.7931034482758617,-6.551724137931034,1.0344827586206904,3.652114294345177,-2.3240727327651127,-1.3280415615800638
-3.7931034482758617,-6.551724137931034,1.7241379310344835,3.280024829188749,-2.186683219459166,-1.093341609729583
-3.7931034482758617,-6.551724137931034,2.4137931034482767,2.9652153529369345,-2.052841398187108,-0.9123739547498256
-3.7931034482758617,-6.551724137931034,3.10344827586207,2.6964355614528053,-1.9260254010377182,-0.7704101604150873
-3.7931034482758617,-6.551724137931034,3.793103448275863,2.4648441672452486,-1.807552389313183,-0.6572917779320664
-3.7931034482758617,-6.551724137931034,4.482758620689657,2.2635291158363597,-1.69764683687727,-0.5658822789590898
-3.7931034482758617,-6.551724137931034,5.172413793103449,2.087076194144137,-1.5959994425808104,-0.4910767515633262
-3.7931034482758617,-6.551724137931034,5.862068965517242,1.931221755499796,-1.50206136538873,-0.42916039011106577
-3.7931034482758617,-6.551724137931034,6.551724137931036,1.7925849714563042,-1.41519866167603,-0.37738630978027465
-3.7931034482758617,-6.551724137931034,7.241379310344829,1.668464852256283,-1.334771881805027,-0.33369297045125673
-3.7931034482758617,-6.551724137931034,7.931034482758622,1.556687063989323,-1.2601752422770716,-0.2965118217122521
-3.7931034482758617,-6.551724137931034,8.620689655172415,1.4554881159731778,-1.190853913068964,-0.2646342029042142
-3.7931034482758617,-6.551724137931034,9.310344827586208,1.3634273447804952,-1.126309545688235,-0.23711779909226
-3.7931034482758617,-6.551724137931034,10.0,1.27931955461599,-1.066099628846658,-0.2132199257693317
-3.7931034482758617,-5.862068965517241,-10.0,-2.838612874841532,4.257919312262297,-1.4193064374207662
-3.7931034482758617,-5.862068965517241,-9.310344827586206,-3.113485830216302,4.9815773283460825,-1.8680914981297814
-3.7931034482758617,-5.862068965517241,-8.620689655172413,-3.3625416028338067,5.884447804959161,-2.5219062021253547
-3.7931034482758617,-5.862068965517241,-7.931034482758621,-3.508785626346908,7.017571252693816,-3.5087856263469077
-3.7931034482758617,-5.862068965517241,-7.241379310344827,-3.358947301524476,8.397368253811191,-5.038420952286712
-3.7931034482758617,-5.862068965517241,-6.551724137931034,-2.4666801960449303,9.866720784179726,-7.400040588134795
-3.7931034482758617,-5.862068965517241,-5.862068965517241,0.0,10.855602199663073,-10.855602199663073
-3.7931034482758617,-5.862068965517241,-5.172413793103448,4.755280051113214,9.510560102226435,-14.265840153339651
-3.7931034482758617,-5.862068965517241,-4.482758620689655,9.207487867022781,4.60374393351139,-13.811231800534168
-3.7931034482758617,-5.862068965517241,-3.7931034482758617,10.64573220248075,0.0,-10.64573220248075
-3.7931034482758617,-5.862068965517241,-3.1034482758620685,9.941272008777553,-2.485318002194388,-7.455954006583166
-3.7931034482758617,-5.862068965517241,-2.4137931034482754,8.478780129759222,-3.3915120519036885,-5.087268077855534
-3.7931034482758617,-5.862068965517241,-1.7241379310344822,7.117539025883494,-3.5587695129417467,-3.5587695129417463
-3.7931034482758617,-5.862068965517241,-1.034482758620689,6.024113518538223,-3.442350582021841,-2.5817629365163803
-3.7931034482758617,-5.862068965517241,-0.3448275862068959,5.165087060281995,-3.228179412676246,-1.936907647605748
-3.7931034482758617,-5.862068965517241,0.34482758620689724,4.487172488347964,-2.9914483255653086,-1.4957241627826545
-3.7931034482758617,-5.862068965517241,1.0344827586206904,3.9451411234002483,-2.761598786380174,-1.1835423370200746
-3.7931034482758617,-5.862068965517241,1.7241379310344835,3.5049035614278448,-2.5490207719475233,-0.9558827894803212
-3.7931034482758617,-5.862068965517241,2.4137931034482767,3.1417257581825964,-2.3562943186369467,-0.785431439545649
-3.7931034482758617,-5.862068965517241,3.10344827586207,2.837736800307823,-2.1828744617752487,-0.6548623385325745
-3.7931034482758617,-5.862068965517241,3.793103448275863,2.5799103545163677,-2.0270724214057174,-0.5528379331106502
-3.7931034482758617,-5.862068965517241,4.482758620689657,2.3586248590509475,-1.886899887240758,-0.4717249718101895
-3.7931034482758617,-5.862068965517241,5.172413793103449,2.1666702698936944,-1.7604195942886263,-0.4062506756050677
-3.7931034482758617,-5.862068965517241,5.862068965517242,1.9985660139011256,-1.6458778938009269,-0.3526881201001986
-3.7931034482758617,-5.862068965517241,6.551724137931036,1.8500895338172647,-1.5417412781810538,-0.3083482556362108
-3.7931034482758617,-5.862068965517241,7.241379310344829,1.7179465993308805,-1.4466918731207414,-0.27125472621013913
-3.7931034482758617,-5.862068965517241,7.931034482758622,1.5995375739457784,-1.359606937853912,-0.2399306360918668
-3.7931034482758617,-5.862068965517241,8.620689655172415,1.4927893099056444,-1.279533694204838,-0.21325561570080634
-3.7931034482758617,-5.862068965517241,9.310344827586208,1.3960324997914237,-1.2056644316380476,-0.190368068153376
-3.7931034482758617,-5.862068965517241,10.0,1.307910943549005,-1.1373138639556568,-0.17059707959334855
-3.7931034482758617,-5.172413793103448,-10.0,-3.122594119859168,4.01476386839036,-0.8921697485311914
-3.7931034482758617,-5.172413793103448,-9.310344827586206,-3.5275480678087217,4.703397423744961,-1.1758493559362408
-3.7931034482758617,-5.172413793103448,-8.620689655172413,-3.993661899498923,5.591126659298493,-1.5974647597995708
-3.7931034482758617,-5.172413793103448,-7.931034482758621,-4.51656859796216,6.774852896943239,-2.2582842989810805
-3.7931034482758617,-5.172413793103448,-7.241379310344827,-5.045722124951757,8.409536874919601,-3.363814749967841
-3.7931034482758617,-5.172413793103448,-6.551724137931034,-5.390273312777928,10.78054662555586,-5.390273312777934
-3.7931034482758617,-5.172413793103448,-5.862068965517241,-4.755280051113214,14.265840153339651,-9.510560102226435
-3.7931034482758617,-5.172413793103448,-5.172413793103448,0.0,15.883796809273052,-15.883796809273052
-3.7931034482758617,-5.172413793103448,-4.482758620689655,9.287306101252536,9.28730610125253,-18.57461220250507
-3.7931034482758617,-5.172413793103448,-3.7931034482758617,16.210164288573765,0.0,-16.210164288573765
-3.7931034482758617,-5.172413793103448,-3.1034482758620685,14.30690194538971,-4.768967315129903,-9.537934630259807
-3.7931034482758617,-5.172413793103448,-2.4137931034482754,10.806094417378825,-5.4030472086894115,-5.403047208689413
-3.7931034482758617,-5.172413793103448,-1.7241379310344822,8.471969787485845,-5.0831818724915045,-3.388787914994337
-3.7931034482758617,-5.172413793103448,-1.034482758620689,6.868476163738617,-4.578984109159079,-2.28949205457954
-3.7931034482758617,-5.172413793103448,-0.3448275862068959,5.71889591967519,-4.0849256569108485,-1.63397026276434
-3.7931034482758617,-5.172413793103448,0.34482758620689724,4.868669184460716,-3.6515018883455372,-1.2171672961151792
-3.7931034482758617,-5.172413793103448,1.0344827586206904,4.219431319319555,-3.28177991502632,-0.9376514042932346
-3.7931034482758617,-5.172413793103448,1.7241379310344835,3.7093283272076003,-2.967462661766081,-0.7418656654415202
-3.7931034482758617,-5.172413793103448,2.4137931034482767,3.2987462057807533,-2.69897416836607,-0.5997720374146824
-3.7931034482758617,-5.172413793103448,3.10344827586207,2.9614451035312843,-2.467870919609404,-0.49357418392188096
-3.7931034482758617,-5.172413793103448,3.793103448275863,2.6794775237351276,-2.2672502123912617,-0.412227311343866
-3.7931034482758617,-5.172413793103448,4.482758620689657,2.4402139622515735,-2.0916119676442047,-0.3486019946073678
-3.7931034482758617,-5.172413793103448,5.172413793103449,2.2345417940139973,-1.9366028881454647,-0.297938905868533
-3.7931034482758617,-5.172413793103448,5.862068965517242,2.055740026190344,-1.7987725229165512,-0.2569675032737932
-3.7931034482758617,-5.172413793103448,6.551724137931036,1.8987554970764153,-1.6753724974203665,-0.22338299965604894
-3.7931034482758617,-5.172413793103448,7.241379310344829,1.7597245361881928,-1.564199587722838,-0.1955249484653548
-3.7931034482758617,-5.172413793103448,7.931034482758622,1.6356489181347593,-1.4634753478047848,-0.17217357032997477
-3.7931034482758617,-5.172413793103448,8.620689655172415,1.5241713270255306,-1.3717541943229772,-0.15241713270255314
-3.7931034482758617,-5.172413793103448,9.310344827586208,1.423416534156425,-1.287853054712956,-0.1355634794434691
-3.7931034482758617,-5.172413793103448,10.0,1.3318769256406628,-1.2107972051278753,-0.1210797205127876
-3.7931034482758617,-4.482758620689655,-10.0,-3.276805420431744,3.6864060979857114,-0.40960067755396795
-3.7931034482758617,-4.482758620689655,-9.310344827586206,-3.7533631918609607,4.289557933555384,-0.5361947416944232
-3.7931034482758617,-4.482758620689655,-8.620689655172413,-4.343539347008444,5.067462571509849,-0.7239232245014077
-3.7931034482758617,-4.482758620689655,-7.931034482758621,-5.095759246809149,6.114911096170981,-1.0191518493618295
-3.7931034482758617,-4.482758620689655,-7.241379310344827,-6.090983287894101,7.613729109867625,-1.5227458219735253
-3.7931034482758617,-4.482758620689655,-6.551724137931034,-7.473445019828771,9.964593359771696,-2.4911483399429244
-3.7931034482758617,-4.482758620689655,-5.862068965517241,-9.207487867022781,13.811231800534168,-4.60374393351139
-3.7931034482758617,-4.482758620689655,-5.172413793103448,-9.287306101252533,18.57461220250506,-9.287306101252529
-3.7931034482758617,-4.482758620689655,-4.482758620689655,0.0,29.37747369213405,-29.37747369213405
-3.7931034482758617,-4.482758620689655,-3.7931034482758617,53.46720281844004,0.0,-53.46720281844004
-3.7931034482758617,-4.482758620689655,-3.1034482758620685,22.48136106640733,-11.240680533203665,-11.240680533203665
-3.7931034482758617,-4.482758620689655,-2.4137931034482754,13.565817157135186,-9.043878104756795,-4.5219390523783956
-3.7931034482758617,-4.482758620689655,-1.7241379310344822,9.936829647839971,-7.4526222358799785,-2.484207411959993
-3.7931034482758617,-4.482758620689655,-1.034482758620689,7.674816509119381,-6.1398532072955065,-1.5349633018238766
-3.7931034482758617,-4.482758620689655,-0.3448275862068959,6.201339335073362,-5.167782779227801,-1.0335565558455604
-3.7931034482758617,-4.482758620689655,0.34482758620689724,5.1825478802077605,-4.442183897320937,-0.7403639828868231
-3.7931034482758617,-4.482758620689655,1.0344827586206904,4.436823479385404,-3.882220544462228,-0.5546029349231756
-3.7931034482758617,-4.482758620689655,1.7241379310344835,3.8673932394758195,-3.437682879534062,-0.4297103599417577
-3.7931034482758617,-4.482758620689655,2.4137931034482767,3.418263928767241,-3.076437535890516,-0.3418263928767241
-3.7931034482758617,-4.482758620689655,3.10344827586207,3.0547386670413905,-2.7770351518558094,-0.27770351518558095
-3.7931034482758617,-4.482758620689655,3.793103448275863,2.7542169587281875,-2.5246988788341724,-0.22951807989401565
-3.7931034482758617,-4.482758620689655,4.482758620689657,2.5013726155420857,-2.308959337423463,-0.192413278118622
-3.7931034482758617,-4.482758620689655,5.172413793103449,2.285458892433272,-2.122211828688038,-0.16324706374523376
-3.7931034482758617,-4.482758620689655,5.862068965517242,2.098726317231963,-1.958811229416499,-0.13991508781546427
-3.7931034482758617,-4.482758620689655,6.551724137931036,1.9354531436984563,-1.8144873222173032,-0.12096582148115353
-3.7931034482758617,-4.482758620689655,7.241379310344829,1.7913288383421095,-1.68595655373375,-0.10537228460835943
-3.7931034482758617,-4.482758620689655,7.931034482758622,1.6630492846870375,-1.5706576577599798,-0.09239162692705766
-3.7931034482758617,-4.482758620689655,8.620689655172415,1.5480434182587115,-1.4665674488766742,-0.0814759693820375
-3.7931034482758617,-4.482758620689655,9.310344827586208,1.4442839602427349,-1.372069762230598,-0.07221419801213676
-3.7931034482758617,-4.482758620689655,10.0,1.350153431436697,-1.285860410892092,-0.06429302054460465
-3.7931034482758617,-3.7931034482758617,-10.0,-3.317710217332728,3.317710217332728,0.0
-3.7931034482758617,-3.7931034482758617,-9.310344827586206,-3.8125185574198315,3.8125185574198315,0.0
-3.7931034482758617,-3.7931034482758617,-8.620689655172413,-4.436278351481298,4.436278351481298,0.0
-3.7931034482758617,-3.7931034482758617,-7.931034482758621,-5.253220727068095,5.253220727068095,0.0
-3.7931034482758617,-3.7931034482758617,-7.241379310344827,-6.380840687029983,6.380840687029983,0.0
-3.7931034482758617,-3.7931034482758617,-6.551724137931034,-8.042694854123864,8.042694854123864,0.0
-3.7931034482758617,-3.7931034482758617,-5.862068965517241,-10.64573220248075,10.64573220248075,0.0
-3.7931034482758617,-3.7931034482758617,-5.172413793103448,-16.210164288573765,16.210164288573765,0.0
-3.7931034482758617,-3.7931034482758617,-4.482758620689655,-53.46720281844004,53.46720281844004,0.0
-3.7931034482758617,-3.7931034482758617,-3.7931034482758617,0.0,0.0,0.0
-3.7931034482758617,-3.7931034482758617,-3.1034482758620685,18.30452684400951,-18.30452684400951,0.0
-3.7931034482758617,-3.7931034482758617,-2.4137931034482754,15.509164698205602,-15.509164698205602,0.0
-3.7931034482758617,-3.7931034482758617,-1.7241379310344822,10.94457547240477,-10.94457547240477,0.0
-3.7931034482758617,-3.7931034482758617,-1.034482758620689,8.094240439799455,-8.094240439799455,0.0
-3.7931034482758617,-3.7931034482758617,-0.3448275862068959,6.432317752655072,-6.432317752655072,0.0
-3.7931034482758617,-3.7931034482758617,0.34482758620689724,5.33002764176292,-5.33002764176292,0.0
-3.7931034482758617,-3.7931034482758617,1.0344827586206904,4.5387904895616895,-4.5387904895616895,0.0
-3.7931034482758617,-3.7931034482758617,1.7241379310344835,3.9424341423321425,-3.9424341423321425,0.0
-3.7931034482758617,-3.7931034482758617,2.4137931034482767,3.4762597698280797,-3.4762597698280797,0.0
-3.7931034482758617,-3.7931034482758617,3.10344827586207,3.101278044144674,-3.101278044144674,0.0
-3.7931034482758617,-3.7931034482758617,3.793103448275863,2.7926539073475984,-2.7926539073475984,0.0
-3.7931034482758617,-3.7931034482758617,4.482758620689657,2.5338212105713436,-2.5338212105713436,0.0
-3.7931034482758617,-3.7931034482758617,5.172413793103449,2.313307011618255,-2.313307011618255,0.0
-3.7931034482758617,-3.7931034482758617,5.862068965517242,2.1229176606856544,-2.1229176606856544,0.0
-3.7931034482758617,-3.7931034482758617,6.551724137931036,1.9566498135555581,-1.9566498135555581,0.0
-3.7931034482758617,-3.7931034482758617,7.241379310344829,1.8100090376515452,-1.8100090376515452,0.0
-3.7931034482758617,-3.7931034482758617,7.931034482758622,1.6795681782280405,-1.6795681782280405,0.0
-3.7931034482758617,-3.7931034482758617,8.620689655172415,1.5626722394105026,-1.5626722394105026,0.0
-3.7931034482758617,-3.7931034482758617,9.310344827586208,1.4572358066986464,-1.4572358066986464,0.0
-3.7931034482758617,-3.7931034482758617,10.0,1.3616006453674294,-1.3616006453674294,0.0
-3.7931034482758617,-3.1034482758620685,-10.0,-3.271985818968142,2.9447872370713286,0.3271985818968143
-3.7931034482758617,-3.1034482758620685,-9.310344827586206,-3.7473479744592435,3.330975977297106,0.4163719971621382
-3.7931034482758617,-3.1034482758620685,-8.620689655172413,-4.342054451621899,3.7992976451691605,0.5427568064527374
-3.7931034482758617,-3.1034482758620685,-7.931034482758621,-5.111411841950083,4.381210150242929,0.7302016917071545
-3.7931034482758617,-3.1034482758620685,-7.241379310344827,-6.1506012287230325,5.125501023935858,1.025100204787172
-3.7931034482758617,-3.1034482758620685,-6.551724137931034,-7.633240775021247,6.106592620016999,1.5266481550042499
-3.7931034482758617,-3.1034482758620685,-5.862068965517241,-9.941272008777553,7.455954006583166,2.485318002194388
-3.7931034482758617,-3.1034482758620685,-5.172413793103448,-14.30690194538971,9.537934630259807,4.768967315129903
-3.7931034482758617,-3.1034482758620685,-4.482758620689655,-22.48136106640733,11.240680533203665,11.240680533203665
-3.7931034482758617,-3.1034482758620685,-3.7931034482758617,-18.30452684400951,0.0,18.30452684400951
-3.7931034482758617,-3.1034482758620685,-3.1034482758620685,0.0,-22.725994058148444,22.725994058148444
-3.7931034482758617,-3.1034482758620685,-2.4137931034482754,12.182582492149562,-24.365164984299124,12.182582492149562
-3.7931034482758617,-3.1034482758620685,-1.7241379310344822,9.470369127091598,-14.205553690637402,4.735184563545798
-3.7931034482758617,-3.1034482758620685,-1.034482758620689,7.454848398613328,-9.939797864817772,2.484949466204443
-3.7931034482758617,-3.1034482758620685,-0.3448275862068959,6.139960799198694,-7.674950998998367,1.534990199799673
-3.7931034482758617,-3.1034482758620685,0.34482758620689724,5.175179354665066,-6.2102152255980805,1.0350358709330132
-3.7931034482758617,-3.1034482758620685,1.0344827586206904,4.449847263502893,-5.191488474086707,0.7416412105838157
-3.7931034482758617,-3.1034482758620685,1.7241379310344835,3.8894641493867432,-4.445101885013421,0.5556377356266777
-3.7931034482758617,-3.1034482758620685,2.4137931034482767,3.4443254724689085,-3.874866156527521,0.4305406840586134
-3.7931034482758617,-3.1034482758620685,3.10344827586207,3.082265165333148,-3.4247390725923856,0.34247390725923865
-3.7931034482758617,-3.1034482758620685,3.793103448275863,2.7818675001117663,-3.060054250122943,0.27818675001117654
-3.7931034482758617,-3.1034482758620685,4.482758620689657,2.528394446078996,-2.7582484866316324,0.229854040552636
-3.7931034482758617,-3.1034482758620685,5.172413793103449,2.3114104378836804,-2.5040279743739875,0.19261753649030672
-3.7931034482758617,-3.1034482758620685,5.862068965517242,2.1233410454862294,-2.2866749720620936,0.1633339265758638
-3.7931034482758617,-3.1034482758620685,6.551724137931036,1.9585687174029451,-2.098466482931727,0.13989776552878175
-3.7931034482758617,-3.1034482758620685,7.241379310344829,1.8128485604614244,-1.9337051311588531,0.12085657069742826
-3.7931034482758617,-3.1034482758620685,7.931034482758622,1.6829203595984654,-1.7881028820733689,0.10518252247490409
-3.7931034482758617,-3.1034482758620685,8.620689655172415,1.5662443033532796,-1.6583763211975902,0.09213201784431058
-3.7931034482758617,-3.1034482758620685,9.310344827586208,1.4608167519140367,-1.5419732381314832,0.08115648621744646
-3.7931034482758617,-3.1034482758620685,10.0,1.3650390624708149,-1.4368832236534894,0.07184416118267448
-3.7931034482758617,-2.4137931034482754,-10.0,-3.1672581520802248,2.591393033520183,0.5758651185600406
